caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-02-14 09:00:00.0,2012-02-14 09:00:00.0,SYSTEM
0,W_Afhandelen leads,2012-02-14 09:00:00.0,2012-02-14 09:04:00.712,Role 1
0,End,2012-02-14 09:04:00.712,2012-02-14 09:04:00.712,SYSTEM
1,Start,2012-02-14 09:04:19.852,2012-02-14 09:04:19.852,SYSTEM
2,Start,2012-02-14 09:15:48.276,2012-02-14 09:15:48.276,SYSTEM
2,W_Afhandelen leads,2012-02-14 09:15:48.276,2012-02-14 09:16:08.934,Role 1
2,End,2012-02-14 09:16:08.934,2012-02-14 09:16:08.934,SYSTEM
3,Start,2012-02-14 09:20:10.157,2012-02-14 09:20:10.157,SYSTEM
3,W_Afhandelen leads,2012-02-14 09:20:10.157,2012-02-14 09:21:52.023,Role 1
1,W_Afhandelen leads,2012-02-14 09:04:19.852,2012-02-14 09:37:56.816,Role 1
1,End,2012-02-14 09:37:56.816,2012-02-14 09:37:56.816,SYSTEM
4,Start,2012-02-14 09:48:34.139,2012-02-14 09:48:34.139,SYSTEM
4,W_Completeren aanvraag,2012-02-14 09:48:34.139,2012-02-14 09:51:29.935,Role 1
4,W_Completeren aanvraag,2012-02-14 09:51:29.935,2012-02-14 09:53:40.039,Role 1
5,Start,2012-02-14 09:58:06.599,2012-02-14 09:58:06.599,SYSTEM
4,W_Nabellen offertes,2012-02-14 09:53:40.039,2012-02-14 10:00:45.693,Role 1
4,W_Valideren aanvraag,2012-02-14 10:00:45.693,2012-02-14 10:00:45.693,SYSTEM
4,W_Nabellen incomplete dossiers,2012-02-14 10:00:45.693,2012-02-14 10:03:14.999,Role 1
4,W_Valideren aanvraag,2012-02-14 10:03:14.999,2012-02-14 10:03:14.999,SYSTEM
4,End,2012-02-14 10:03:14.999,2012-02-14 10:03:14.999,SYSTEM
6,Start,2012-02-14 10:08:12.626,2012-02-14 10:08:12.626,SYSTEM
6,W_Completeren aanvraag,2012-02-14 10:08:12.626,2012-02-14 10:08:19.55,Role 1
6,W_Nabellen offertes,2012-02-14 10:08:19.55,2012-02-14 10:08:19.644,Role 1
6,W_Valideren aanvraag,2012-02-14 10:08:19.644,2012-02-14 10:08:19.644,SYSTEM
6,End,2012-02-14 10:08:19.644,2012-02-14 10:08:19.644,SYSTEM
5,W_Afhandelen leads,2012-02-14 09:58:06.599,2012-02-14 10:09:04.832,Role 1
5,W_Completeren aanvraag,2012-02-14 10:09:04.832,2012-02-14 10:09:06.847,Role 1
5,W_Nabellen offertes,2012-02-14 10:09:06.847,2012-02-14 10:09:12.615,Role 1
5,W_Valideren aanvraag,2012-02-14 10:09:12.615,2012-02-14 10:09:12.615,SYSTEM
5,End,2012-02-14 10:09:12.615,2012-02-14 10:09:12.615,SYSTEM
7,Start,2012-02-14 10:47:55.533,2012-02-14 10:47:55.533,SYSTEM
7,W_Beoordelen fraude,2012-02-14 10:47:55.533,2012-02-14 10:48:31.159,Role 3
7,W_Afhandelen leads,2012-02-14 10:48:31.159,2012-02-14 10:49:49.718,Role 1
7,W_Completeren aanvraag,2012-02-14 10:49:49.718,2012-02-14 10:51:37.992,Role 1
7,W_Nabellen offertes,2012-02-14 10:51:37.992,2012-02-14 10:51:39.735,Role 1
7,W_Valideren aanvraag,2012-02-14 10:51:39.735,2012-02-14 10:51:39.735,SYSTEM
7,End,2012-02-14 10:51:39.735,2012-02-14 10:51:39.735,SYSTEM
8,Start,2012-02-14 11:04:16.508,2012-02-14 11:04:16.508,SYSTEM
8,W_Beoordelen fraude,2012-02-14 11:04:16.508,2012-02-14 11:04:18.545,Role 3
8,W_Afhandelen leads,2012-02-14 11:04:18.545,2012-02-14 11:04:42.048,Role 1
8,End,2012-02-14 11:04:42.048,2012-02-14 11:04:42.048,SYSTEM
3,W_Completeren aanvraag,2012-02-14 09:21:52.023,2012-02-14 11:08:40.145,Role 1
3,W_Completeren aanvraag,2012-02-14 11:08:40.145,2012-02-14 11:09:06.967,Role 1
9,Start,2012-02-14 11:11:21.902,2012-02-14 11:11:21.902,SYSTEM
9,W_Beoordelen fraude,2012-02-14 11:11:21.902,2012-02-14 11:11:52.776,Role 3
3,W_Nabellen offertes,2012-02-14 11:09:06.967,2012-02-14 11:15:45.453,Role 1
3,W_Valideren aanvraag,2012-02-14 11:15:45.453,2012-02-14 11:15:45.453,SYSTEM
9,W_Afhandelen leads,2012-02-14 11:11:52.776,2012-02-14 11:16:56.786,Role 1
9,End,2012-02-14 11:16:56.786,2012-02-14 11:16:56.786,SYSTEM
10,Start,2012-02-14 11:31:41.047,2012-02-14 11:31:41.047,SYSTEM
10,W_Afhandelen leads,2012-02-14 11:31:41.047,2012-02-14 11:33:49.445,Role 1
11,Start,2012-02-14 11:43:12.212,2012-02-14 11:43:12.212,SYSTEM
11,W_Completeren aanvraag,2012-02-14 11:43:12.212,2012-02-14 11:43:25.437,Role 1
11,W_Nabellen offertes,2012-02-14 11:43:25.437,2012-02-14 11:46:01.235,Role 1
11,W_Valideren aanvraag,2012-02-14 11:46:01.235,2012-02-14 11:46:01.235,SYSTEM
11,End,2012-02-14 11:46:01.235,2012-02-14 11:46:01.235,SYSTEM
10,W_Completeren aanvraag,2012-02-14 11:33:49.445,2012-02-14 11:47:53.763,Role 1
10,W_Completeren aanvraag,2012-02-14 11:47:53.763,2012-02-14 11:49:59.463,Role 1
10,W_Nabellen offertes,2012-02-14 11:49:59.463,2012-02-14 11:49:59.556,Role 1
10,W_Valideren aanvraag,2012-02-14 11:49:59.556,2012-02-14 11:49:59.556,SYSTEM
10,End,2012-02-14 11:49:59.556,2012-02-14 11:49:59.556,SYSTEM
12,Start,2012-02-14 12:16:04.224,2012-02-14 12:16:04.224,SYSTEM
12,W_Completeren aanvraag,2012-02-14 12:16:04.224,2012-02-14 12:17:45.247,Role 1
12,W_Nabellen offertes,2012-02-14 12:17:45.247,2012-02-14 12:18:35.455,Role 1
12,W_Valideren aanvraag,2012-02-14 12:18:35.455,2012-02-14 12:18:35.455,SYSTEM
12,End,2012-02-14 12:18:35.455,2012-02-14 12:18:35.455,SYSTEM
13,Start,2012-02-14 12:45:22.536,2012-02-14 12:45:22.536,SYSTEM
13,W_Beoordelen fraude,2012-02-14 12:45:22.536,2012-02-14 12:45:28.162,Role 3
13,W_Afhandelen leads,2012-02-14 12:45:28.162,2012-02-14 12:48:41.148,Role 1
13,End,2012-02-14 12:48:41.148,2012-02-14 12:48:41.148,SYSTEM
14,Start,2012-02-14 13:16:19.157,2012-02-14 13:16:19.157,SYSTEM
14,W_Afhandelen leads,2012-02-14 13:16:19.157,2012-02-14 13:16:28.581,Role 1
14,W_Completeren aanvraag,2012-02-14 13:16:28.581,2012-02-14 13:22:56.876,Role 1
15,Start,2012-02-14 13:23:58.493,2012-02-14 13:23:58.493,SYSTEM
15,W_Beoordelen fraude,2012-02-14 13:23:58.493,2012-02-14 13:24:01.062,Role 3
16,Start,2012-02-14 13:27:53.57,2012-02-14 13:27:53.57,SYSTEM
16,W_Completeren aanvraag,2012-02-14 13:27:53.57,2012-02-14 13:29:37.905,Role 1
17,Start,2012-02-14 13:38:28.381,2012-02-14 13:38:28.381,SYSTEM
14,W_Nabellen offertes,2012-02-14 13:22:56.876,2012-02-14 13:40:36.609,Role 1
14,W_Valideren aanvraag,2012-02-14 13:40:36.609,2012-02-14 13:40:36.609,SYSTEM
14,End,2012-02-14 13:40:36.609,2012-02-14 13:40:36.609,SYSTEM
18,Start,2012-02-14 13:57:06.622,2012-02-14 13:57:06.622,SYSTEM
18,W_Completeren aanvraag,2012-02-14 13:57:06.622,2012-02-14 13:59:49.936,Role 1
16,W_Completeren aanvraag,2012-02-14 13:29:37.905,2012-02-14 14:01:23.826,Role 1
18,W_Completeren aanvraag,2012-02-14 13:59:49.936,2012-02-14 14:02:11.1,Role 1
16,W_Completeren aanvraag,2012-02-14 14:01:23.826,2012-02-14 14:18:23.252,Role 1
16,W_Nabellen offertes,2012-02-14 14:18:23.252,2012-02-14 14:18:36.367,Role 1
16,W_Valideren aanvraag,2012-02-14 14:18:36.367,2012-02-14 14:18:36.367,SYSTEM
17,W_Afhandelen leads,2012-02-14 13:38:28.381,2012-02-14 14:20:06.804,Role 1
17,W_Completeren aanvraag,2012-02-14 14:20:06.804,2012-02-14 14:22:27.424,Role 1
17,W_Nabellen offertes,2012-02-14 14:22:27.424,2012-02-14 14:22:32.717,Role 1
17,W_Valideren aanvraag,2012-02-14 14:22:32.717,2012-02-14 14:22:32.717,SYSTEM
17,W_Nabellen incomplete dossiers,2012-02-14 14:22:32.717,2012-02-14 14:25:09.883,Role 1
17,W_Valideren aanvraag,2012-02-14 14:25:09.883,2012-02-14 14:25:09.883,SYSTEM
16,W_Nabellen incomplete dossiers,2012-02-14 14:18:36.367,2012-02-14 14:26:00.314,Role 1
16,W_Valideren aanvraag,2012-02-14 14:26:00.314,2012-02-14 14:26:00.314,SYSTEM
17,W_Nabellen incomplete dossiers,2012-02-14 14:25:09.883,2012-02-14 14:26:09.814,Role 1
17,W_Valideren aanvraag,2012-02-14 14:26:09.814,2012-02-14 14:26:09.814,SYSTEM
17,End,2012-02-14 14:26:09.814,2012-02-14 14:26:09.814,SYSTEM
15,W_Afhandelen leads,2012-02-14 13:24:01.062,2012-02-14 14:26:24.691,Role 1
